0.4 0.12 80.1508
0.5 0.12 85.027
0.6 0.12 80.0759
0.7 0.12 66.262
0.8 0.12 46.2879
0.9 0.12 23.4697
1 0.12 0
0 0.13 0
0.1 0.13 23.499
0.2 0.13 46.018
0.3 0.13 65.4259
0.4 0.13 78.7336
0.5 0.13 83.4546
0.6 0.13 78.6578
0.7 0.13 65.2764
0.8 0.13 45.8329
0.9 0.13 23.3655
1 0.13 0
0 0.14 0
0.1 0.14 23.3422
0.2 0.14 45.5202
0.3 0.14 64.4498
0.4 0.14 77.3597
0.5 0.14 81.9318
0.6 0.14 77.2843
0.7 0.14 64.3064
0.8 0.14 45.349
0.9 0.14 23.2218
1 0.14 0
0 0.15 0
0.1 0.15 23.1559
0.2 0.15 45.0005
0.3 0.15 63.4867
0.4 0.15 76.0256
0.5 0.15 80.4566
0.6 0.15 75.9514
0.7 0.15 63.3497
0.8 0.15 44.8419
0.9 0.15 23.0467
1 0.15 0
0 0.16 0
0.1 0.16 22.9461
0.2 0.16 44.4631
0.3 0.16 62.5351
0.4 0.16 74.7284
0.5 0.16 79.0268
0.6 0.16 74.656
0.7 0.16 62.4047
0.8 0.16 44.3159
0.9 0.16 22.8464
1 0.16 0
0 0.17 0
0.1 0.17 22.7175
0.2 0.17 43.9119
0.3 0.17 61.5945
0.4 0.17 73.4652
0.5 0.17 77.6397
0.6 0.17 73.3951
0.7 0.17 61.4707
0.8 0.17 43.775
0.9 0.17 22.6261
1 0.17 0
0 0.18 0
0.1 0.18 22.4738
0.2 0.18 43.35
0.3 0.18 60.6646
0.4 0.18 72.2338
0.5 0.18 76.2927
0.6 0.18 72.1664
0.7 0.18 60.5473
0.8 0.18 43.2225
0.9 0.18 22.3898
1 0.18 0
0 0.19 0
0.1 0.19 22.2182
0.2 0.19 42.7802
0.3 0.19 59.7454
0.4 0.19 71.0322
0.5 0.19 74.9831
0.6 0.19 70.9675
0.7 0.19 59.6344
0.8 0.19 42.6612
0.9 0.19 22.1406
1 0.19 0
0 0.2 0
0.1 0.2 21.9532
0.2 0.2 42.2047
0.3 0.2 58.8368
0.4 0.2 69.8584
0.5 0.2 73.7084
0.6 0.2 69.7967
0.7 0.2 58.732
0.8 0.2 42.0936
0.9 0.2 21.8814
1 0.2 0
0 0.21 0
0.1 0.21 21.6809
0.2 0.21 41.6256
0.3 0.21 57.9391
0.4 0.21 68.711
0.5 0.21 72.4665
0.6 0.21 68.6522
0.7 0.21 57.8402
0.8 0.21 41.5218
0.9 0.21 21.6144
1 0.21 0
0 0.22 0
0.1 0.22 21.4031
0.2 0.22 41.0446
0.3 0.22 57.0525
0.4 0.22 67.5884
0.5 0.22 71.2554
0.6 0.22 67.5326
0.7 0.22 56.9592
0.8 0.22 40.9476
0.9 0.22 21.3412
1 0.22 0
0 0.23 0
0.1 0.23 21.1213
0.2 0.23 40.4632
0.3 0.23 56.1769
0.4 0.23 66.4893
0.5 0.23 70.073
0.6 0.23 66.4365
0.7 0.23 56.0891
0.8 0.23 40.3724
0.9 0.23 21.0637
1 0.23 0
0 0.24 0
0.1 0.24 20.8366
0.2 0.24 39.8827
0.3 0.24 55.3127
0.4 0.24 65.4127
0.5 0.24 68.9178
0.6 0.24 65.3627
0.7 0.24 55.23
0.8 0.24 39.7977
0.9 0.24 20.7829
1 0.24 0
0 0.25 0
0.1 0.25 20.5501
0.2 0.25 39.3041
0.3 0.25 54.4599
0.4 0.25 64.3575
0.5 0.25 67.7882
0.6 0.25 64.3103
0.7 0.25 54.3821
0.8 0.25 39.2245
0.9 0.25 20.5
1 0.25 0
0 0.26 0
0.1 0.26 20.2627
0.2 0.26 38.7284
0.3 0.26 53.6186
0.4 0.26 63.3228
0.5 0.26 66.6828
0.6 0.26 63.2782
0.7 0.26 53.5454
0.8 0.26 38.6538
0.9 0.26 20.2159
1 0.26 0
0 0.27 0
0.1 0.27 19.9752
0.2 0.27 38.1563
0.3 0.27 52.7889
0.4 0.27 62.3077
0.5 0.27 65.6005
0.6 0.27 62.2657
0.7 0.27 52.72
0.8 0.27 38.0864
0.9 0.27 19.9314
1 0.27 0
0 0.28 0
0.1 0.28 19.6881
0.2 0.28 37.5886
0.3 0.28 51.9707
0.4 0.28 61.3116
0.5 0.28 64.5401
0.6 0.28 61.272
0.7 0.28 51.9059
0.8 0.28 37.523
0.9 0.28 19.6472
1 0.28 0
0 0.29 0
0.1 0.29 19.4021
0.2 0.29 37.0256
0.3 0.29 51.1641
0.4 0.29 60.3336
0.5 0.29 63.5006
0.6 0.29 60.2963
0.7 0.29 51.1032
0.8 0.29 36.9641
0.9 0.29 19.3638
1 0.29 0
0 0.3 0
0.1 0.3 19.1175
0.2 0.3 36.468
0.3 0.3 50.369
0.4 0.3 59.3732
0.5 0.3 62.4812
0.6 0.3 59.3381
0.7 0.3 50.3118
0.8 0.3 36.4103
0.9 0.3 19.0816
1 0.3 0
0 0.31 0
0.1 0.31 18.8348
0.2 0.31 35.9161
0.3 0.31 49.5855
0.4 0.31 58.4298
0.5 0.31 61.481
0.6 0.31 58.3968
0.7 0.31 49.5318
0.8 0.31 35.862
0.9 0.31 18.8011
1 0.31 0
0 0.32 0
0.1 0.32 18.5542
0.2 0.32 35.3702
0.3 0.32 48.8135
0.4 0.32 57.5029
0.5 0.32 60.4993
0.6 0.32 57.4719
0.7 0.32 48.763
0.8 0.32 35.3194
0.9 0.32 18.5227
1 0.32 0
0 0.33 0
0.1 0.33 18.2761
0.2 0.33 34.8306
0.3 0.33 48.0529
0.4 0.33 56.592
0.5 0.33 59.5355
0.6 0.33 56.5628
0.7 0.33 48.0055
0.8 0.33 34.7829
0.9 0.33 18.2465
1 0.33 0
0 0.34 0
0.1 0.34 18.0007
0.2 0.34 34.2974
0.3 0.34 47.3036
0.4 0.34 55.6967
0.5 0.34 58.5889
0.6 0.34 55.6693
0.7 0.34 47.259
0.8 0.34 34.2527
0.9 0.34 17.9729
1 0.34 0
0 0.35 0
0.1 0.35 17.728
0.2 0.35 33.7709
0.3 0.35 46.5655
0.4 0.35 54.8166
0.5 0.35 57.659
0.6 0.35 54.7908
0.7 0.35 46.5237
0.8 0.35 33.7289
0.9 0.35 17.702
1 0.35 0
0 0.36 0
0.1 0.36 17.4584
0.2 0.36 33.2512
0.3 0.36 45.8385
0.4 0.36 53.9512
0.5 0.36 56.7453
0.6 0.36 53.927
0.7 0.36 45.7992
0.8 0.36 33.2118
0.9 0.36 17.434
1 0.36 0
0 0.37 0
0.1 0.37 17.1919
0.2 0.37 32.7383
0.3 0.37 45.1226
0.4 0.37 53.1002
0.5 0.37 55.8473
0.6 0.37 53.0775
0.7 0.37 45.0857
0.8 0.37 32.7013
0.9 0.37 17.169
1 0.37 0
0 0.38 0
0.1 0.38 16.9286
0.2 0.38 32.2324
0.3 0.38 44.4175
0.4 0.38 52.2634
0.5 0.38 54.9646
0.6 0.38 52.242
0.7 0.38 44.3829
0.8 0.38 32.1977
0.9 0.38 16.9071
1 0.38 0
0 0.39 0
0.1 0.39 16.6687
0.2 0.39 31.7334
0.3 0.39 43.7232
0.4 0.39 51.4402
0.5 0.39 54.0968
0.6 0.39 51.4201
0.7 0.39 43.6907
0.8 0.39 31.7008
0.9 0.39 16.6485
1 0.39 0
0 0.4 0
0.1 0.4 16.412
0.2 0.4 31.2414
0.3 0.4 43.0396
0.4 0.4 50.6306
0.5 0.4 53.2435
0.6 0.4 50.6117
0.7 0.4 43.009
0.8 0.4 31.2108
0.9 0.4 16.3931
1 0.4 0
0 0.41 0
0.1 0.41 16.1588
0.2 0.41 30.7564
0.3 0.41 42.3664
0.4 0.41 49.8341
0.5 0.41 52.4043
0.6 0.41 49.8164
0.7 0.41 42.3377
0.8 0.41 30.7277
0.9 0.41 16.141
1 0.41 0
0 0.42 0
0.1 0.42 15.909
0.2 0.42 30.2784
0.3 0.42 41.7037
0.4 0.42 49.0505
0.5 0.42 51.579
0.6 0.42 49.0338
0.7 0.42 41.6767
0.8 0.42 30.2514
0.9 0.42 15.8923
1 0.42 0
0 0.43 0
0.1 0.43 15.6627
0.2 0.43 29.8073
0.3 0.43 41.0511
0.4 0.43 48.2796
0.5 0.43 50.7672
0.6 0.43 48.2639
0.7 0.43 41.0258
0.8 0.43 29.782
0.9 0.43 15.647
1 0.43 0
0 0.44 0
0.1 0.44 15.4198
0.2 0.44 29.3432
0.3 0.44 40.4087
0.4 0.44 47.521
0.5 0.44 49.9687
0.6 0.44 47.5064
0.7 0.44 40.3849
0.8 0.44 29.3194
0.9 0.44 15.4051
1 0.44 0
0 0.45 0
0.1 0.45 15.1804
0.2 0.45 28.8859
0.3 0.45 39.7762
0.4 0.45 46.7747
0.5 0.45 49.1831
0.6 0.45 46.7609
0.7 0.45 39.7539
0.8 0.45 28.8636
0.9 0.45 15.1666
1 0.45 0
0 0.46 0
0.1 0.46 14.9444
0.2 0.46 28.4355
0.3 0.46 39.1535
0.4 0.46 46.0403
0.5 0.46 48.4102
0.6 0.46 46.0273
0.7 0.46 39.1325
0.8 0.46 28.4145
0.9 0.46 14.9314
1 0.46 0
0 0.47 0
0.1 0.47 14.7119
0.2 0.47 27.9918
0.3 0.47 38.5405
0.4 0.47 45.3176
0.5 0.47 47.6497
0.6 0.47 45.3054
0.7 0.47 38.5208
0.8 0.47 27.9721
0.9 0.47 14.6997
1 0.47 0
0 0.48 0
0.1 0.48 14.4828
0.2 0.48 27.5548
0.3 0.48 37.937
0.4 0.48 44.6064
0.5 0.48 46.9015
0.6 0.48 44.595
0.7 0.48 37.9186
0.8 0.48 27.5363
0.9 0.48 14.4713
1 0.48 0
0 0.49 0
0.1 0.49 14.257
0.2 0.49 27.1244
0.3 0.49 37.343
0.4 0.49 43.9065
0.5 0.49 46.1652
0.6 0.49 43.8958
0.7 0.49 37.3256
0.8 0.49 27.1071
0.9 0.49 14.2463
1 0.49 0
0 0.5 0
0.1 0.5 14.0347
0.2 0.5 26.7006
0.3 0.5 36.7582
0.4 0.5 43.2177
0.5 0.5 45.4407
0.6 0.5 43.2077
0.7 0.5 36.7419
0.8 0.5 26.6843
0.9 0.5 14.0246
1 0.5 0
0 0.51 0
0.1 0.51 13.8157
0.2 0.51 26.2833
0.3 0.51 36.1825
0.4 0.51 42.5399
0.5 0.51 44.7278
0.6 0.51 42.5304
0.7 0.51 36.1672
0.8 0.51 26.268
0.9 0.51 13.8062
1 0.51 0
0 0.52 0
0.1 0.52 13.6
0.2 0.52 25.8723
0.3 0.52 35.6158
0.4 0.52 41.8728
0.5 0.52 44.0261
0.6 0.52 41.8639
0.7 0.52 35.6014
0.8 0.52 25.858
0.9 0.52 13.5911
1 0.52 0
0 0.53 0
0.1 0.53 13.3876
0.2 0.53 25.4677
0.3 0.53 35.058
0.4 0.53 41.2162
0.5 0.53 43.3356
0.6 0.53 41.2079
0.7 0.53 35.0445
0.8 0.53 25.4542
0.9 0.53 13.3792
1 0.53 0
0 0.54 0
0.1 0.54 13.1784
0.2 0.54 25.0693
0.3 0.54 34.5088
0.4 0.54 40.57
0.5 0.54 42.6561
0.6 0.54 40.5622
0.7 0.54 34.4962
0.8 0.54 25.0567
0.9 0.54 13.1706
1 0.54 0
0 0.55 0
0.1 0.55 12.9724
0.2 0.55 24.6771
0.3 0.55 33.9683
0.4 0.55 39.934
0.5 0.55 41.9873
0.6 0.55 39.9266
0.7 0.55 33.9564
0.8 0.55 24.6652
0.9 0.55 12.9651
1 0.55 0
0 0.56 0
0.1 0.56 12.7696
0.2 0.56 24.2909
0.3 0.56 33.4362
0.4 0.56 39.308
0.5 0.56 41.329
0.6 0.56 39.3011
0.7 0.56 33.4251
0.8 0.56 24.2798
0.9 0.56 12.7627
1 0.56 0
0 0.57 0
0.1 0.57 12.5699
0.2 0.57 23.9108
0.3 0.57 32.9125
0.4 0.57 38.6919
0.5 0.57 40.6812
0.6 0.57 38.6854
0.7 0.57 32.902
0.8 0.57 23.9003
0.9 0.57 12.5634
1 0.57 0
0 0.58 0
0.1 0.58 12.3732
0.2 0.58 23.5365
0.3 0.58 32.3969
0.4 0.58 38.0855
0.5 0.58 40.0436
0.6 0.58 38.0794
0.7 0.58 32.3871
0.8 0.58 23.5267
0.9 0.58 12.3671
1 0.58 0
0 0.59 0
0.1 0.59 12.1796
0.2 0.59 23.168
0.3 0.59 31.8894
0.4 0.59 37.4886
0.5 0.59 39.416
0.6 0.59 37.4829
0.7 0.59 31.8802
0.8 0.59 23.1588
0.9 0.59 12.1739
1 0.59 0
0 0.6 0
0.1 0.6 11.989
0.2 0.6 22.8053
0.3 0.6 31.3898
0.4 0.6 36.9011
0.5 0.6 38.7983
0.6 0.6 36.8958
0.7 0.6 31.3812
0.8 0.6 22.7966
0.9 0.6 11.9837
1 0.6 0
0 0.61 0
0.1 0.61 11.8014
0.2 0.61 22.4482
0.3 0.61 30.8981
0.4 0.61 36.3229
0.5 0.61 38.1904
0.6 0.61 36.3178
0.7 0.61 30.89
0.8 0.61 22.4401
0.9 0.61 11.7964
1 0.61 0
0 0.62 0
0.1 0.62 11.6167
0.2 0.62 22.0967
0.3 0.62 30.4141
0.4 0.62 35.7537
0.5 0.62 37.592
0.6 0.62 35.749
0.7 0.62 30.4065
0.8 0.62 22.0891
0.9 0.62 11.6119
1 0.62 0
0 0.63 0
0.1 0.63 11.4348
0.2 0.63 21.7507
0.3 0.63 29.9377
0.4 0.63 35.1935
0.5 0.63 37.003
0.6 0.63 35.1891
0.7 0.63 29.9305
0.8 0.63 21.7435
0.9 0.63 11.4304
1 0.63 0
0 0.64 0
0.1 0.64 11.2558
0.2 0.64 21.4101
0.3 0.64 29.4687
0.4 0.64 34.6421
0.5 0.64 36.4232
0.6 0.64 34.6379
0.7 0.64 29.4619
0.8 0.64 21.4033
0.9 0.64 11.2516
1 0.64 0
0 0.65 0
0.1 0.65 11.0795
0.2 0.65 21.0748
0.3 0.65 29.007
0.4 0.65 34.0993
0.5 0.65 35.8526
0.6 0.65 34.0954
0.7 0.65 29.0007
0.8 0.65 21.0684
0.9 0.65 11.0756
1 0.65 0
0 0.66 0
0.1 0.66 10.906
0.2 0.66 20.7447
0.3 0.66 28.5526
0.4 0.66 33.5651
0.5 0.66 35.2909
0.6 0.66 33.5614
0.7 0.66 28.5467
0.8 0.66 20.7388
0.9 0.66 10.9024
1 0.66 0
0 0.67 0
0.1 0.67 10.7353
0.2 0.67 20.4198
0.3 0.67 28.1054
0.4 0.67 33.0392
0.5 0.67 34.7381
0.6 0.67 33.0358
0.7 0.67 28.0998
0.8 0.67 20.4142
0.9 0.67 10.7318
1 0.67 0
0 0.68 0
0.1 0.68 10.5671
0.2 0.68 20.0999
0.3 0.68 27.6651
0.4 0.68 32.5216
0.5 0.68 34.1939
0.6 0.68 32.5184
0.7 0.68 27.6598
0.8 0.68 20.0947
0.9 0.68 10.5639
1 0.68 0
0 0.69 0
0.1 0.69 10.4016
0.2 0.69 19.7851
0.3 0.69 27.2317
0.4 0.69 32.0121
0.5 0.69 33.6582
0.6 0.69 32.0091
0.7 0.69 27.2268
0.8 0.69 19.7802
0.9 0.69 10.3986
1 0.69 0
0 0.7 0
0.1 0.7 10.2387
0.2 0.7 19.4752
0.3 0.7 26.8051
0.4 0.7 31.5106
0.5 0.7 33.131
0.6 0.7 31.5078
0.7 0.7 26.8005
0.8 0.7 19.4706
0.9 0.7 10.2359
1 0.7 0
0 0.71 0
0.1 0.71 10.0784
0.2 0.71 19.1702
0.3 0.71 26.3852
0.4 0.71 31.017
0.5 0.71 32.612
0.6 0.71 31.0143
0.7 0.71 26.3809
0.8 0.71 19.1658
0.9 0.71 10.0757
1 0.71 0
0 0.72 0
0.1 0.72 9.92052
0.2 0.72 18.8699
0.3 0.72 25.9719
0.4 0.72 30.5311
0.5 0.72 32.1012
0.6 0.72 30.5286
0.7 0.72 25.9678
0.8 0.72 18.8658
0.9 0.72 9.91801
1 0.72 0
0 0.73 0
0.1 0.73 9.76514
0.2 0.73 18.5743
0.3 0.73 25.5651
0.4 0.73 30.0529
0.5 0.73 31.5984
0.6 0.73 30.0505
0.7 0.73 25.5612
0.8 0.73 18.5705
0.9 0.73 9.76278
1 0.73 0
0 0.74 0
0.1 0.74 9.61218
0.2 0.74 18.2834
0.3 0.74 25.1646
0.4 0.74 29.5821
0.5 0.74 31.1034
0.6 0.74 29.5799
0.7 0.74 25.161
0.8 0.74 18.2798
0.9 0.74 9.60997
1 0.74 0
0 0.75 0
0.1 0.75 9.46162
0.2 0.75 17.997
0.3 0.75 24.7704
0.4 0.75 29.1187
0.5 0.75 30.6162
0.6 0.75 29.1166
0.7 0.75 24.767
0.8 0.75 17.9936
0.9 0.75 9.45954
1 0.75 0
0 0.76 0
0.1 0.76 9.31342
0.2 0.76 17.7151
0.3 0.76 24.3824
0.4 0.76 28.6626
0.5 0.76 30.1367
0.6 0.76 28.6606
0.7 0.76 24.3792
0.8 0.76 17.7119
0.9 0.76 9.31147
1 0.76 0
0 0.77 0
0.1 0.77 9.16753
0.2 0.77 17.4376
0.3 0.77 24.0004
0.4 0.77 28.2136
0.5 0.77 29.6647
0.6 0.77 28.2118
0.7 0.77 23.9975
0.8 0.77 17.4346
0.9 0.77 9.1657
1 0.77 0
0 0.78 0
0.1 0.78 9.02393
0.2 0.78 17.1644
0.3 0.78 23.6245
0.4 0.78 27.7717
0.5 0.78 29.2
0.6 0.78 27.7699
0.7 0.78 23.6217
0.8 0.78 17.1616
0.9 0.78 9.02221
1 0.78 0
0 0.79 0
0.1 0.79 8.88258
0.2 0.79 16.8956
0.3 0.79 23.2544
0.4 0.79 27.3367
0.5 0.79 28.7427
0.6 0.79 27.335
0.7 0.79 23.2518
0.8 0.79 16.8929
0.9 0.79 8.88097
1 0.79 0
0 0.8 0
0.1 0.8 8.74344
0.2 0.8 16.6309
0.3 0.8 22.8902
0.4 0.8 26.9085
0.5 0.8 28.2925
0.6 0.8 26.9069
0.7 0.8 22.8877
0.8 0.8 16.6284
0.9 0.8 8.74193
1 0.8 0
0 0.81 0
0.1 0.81 8.60649
0.2 0.81 16.3704
0.3 0.81 22.5316
0.4 0.81 26.487
0.5 0.81 27.8494
0.6 0.81 26.4856
0.7 0.81 22.5293
0.8 0.81 16.3681
0.9 0.81 8.60506
1 0.81 0
0 0.82 0
0.1 0.82 8.47167
0.2 0.82 16.114
0.3 0.82 22.1787
0.4 0.82 26.0721
0.5 0.82 27.4132
0.6 0.82 26.0708
0.7 0.82 22.1765
0.8 0.82 16.1118
0.9 0.82 8.47033
1 0.82 0
0 0.83 0
0.1 0.83 8.33897
0.2 0.83 15.8615
0.3 0.83 21.8313
0.4 0.83 25.6637
0.5 0.83 26.9838
0.6 0.83 25.6625
0.7 0.83 21.8292
0.8 0.83 15.8595
0.9 0.83 8.33771
1 0.83 0
0 0.84 0
0.1 0.84 8.20835
0.2 0.84 15.6131
0.3 0.84 21.4893
0.4 0.84 25.2617
0.5 0.84 26.5612
0.6 0.84 25.2606
0.7 0.84 21.4874
0.8 0.84 15.6112
0.9 0.84 8.20717
1 0.84 0
0 0.85 0
0.1 0.85 8.07977
0.2 0.85 15.3685
0.3 0.85 21.1527
0.4 0.85 24.8661
0.5 0.85 26.1452
0.6 0.85 24.865
0.7 0.85 21.1509
0.8 0.85 15.3667
0.9 0.85 8.07866
1 0.85 0
0 0.86 0
0.1 0.86 7.95321
0.2 0.86 15.1278
0.3 0.86 20.8214
0.4 0.86 24.4766
0.5 0.86 25.7357
0.6 0.86 24.4755
0.7 0.86 20.8197
0.8 0.86 15.1261
0.9 0.86 7.95217
1 0.86 0
0 0.87 0
0.1 0.87 7.82863
0.2 0.87 14.8908
0.3 0.87 20.4952
0.4 0.87 24.0932
0.5 0.87 25.3326
0.6 0.87 24.0922
0.7 0.87 20.4937
0.8 0.87 14.8893
0.9 0.87 7.82765
1 0.87 0
0 0.88 0
0.1 0.88 7.706
0.2 0.88 14.6576
0.3 0.88 20.1742
0.4 0.88 23.7158
0.5 0.88 24.9358
0.6 0.88 23.7149
0.7 0.88 20.1727
0.8 0.88 14.6561
0.9 0.88 7.70508
1 0.88 0
0 0.89 0
0.1 0.89 7.58529
0.2 0.89 14.428
0.3 0.89 19.8582
0.4 0.89 23.3444
0.5 0.89 24.5453
0.6 0.89 23.3435
0.7 0.89 19.8568
0.8 0.89 14.4266
0.9 0.89 7.58443
1 0.89 0
0 0.9 0
0.1 0.9 7.46648
0.2 0.9 14.202
0.3 0.9 19.5472
0.4 0.9 22.9787
0.5 0.9 24.1609
0.6 0.9 22.9779
0.7 0.9 19.5459
0.8 0.9 14.2007
0.9 0.9 7.46567
1 0.9 0
0 0.91 0
0.1 0.91 7.34952
0.2 0.91 13.9795
0.3 0.91 19.241
0.4 0.91 22.6188
0.5 0.91 23.7825
0.6 0.91 22.6181
0.7 0.91 19.2398
0.8 0.91 13.9783
0.9 0.91 7.34877
1 0.91 0
0 0.92 0
0.1 0.92 7.2344
0.2 0.92 13.7606
0.3 0.92 18.9396
0.4 0.92 22.2645
0.5 0.92 23.41
0.6 0.92 22.2638
0.7 0.92 18.9385
0.8 0.92 13.7594
0.9 0.92 7.23369
1 0.92 0
0 0.93 0
0.1 0.93 7.12108
0.2 0.93 13.545
0.3 0.93 18.643
0.4 0.93 21.9158
0.5 0.93 23.0433
0.6 0.93 21.9152
0.7 0.93 18.6419
0.8 0.93 13.5439
0.9 0.93 7.12042
1 0.93 0
0 0.94 0
0.1 0.94 7.00954
0.2 0.94 13.3329
0.3 0.94 18.3509
0.4 0.94 21.5726
0.5 0.94 22.6824
0.6 0.94 21.5719
0.7 0.94 18.3499
0.8 0.94 13.3318
0.9 0.94 7.00891
1 0.94 0
0 0.95 0
0.1 0.95 6.89975
0.2 0.95 13.124
0.3 0.95 18.0635
0.4 0.95 21.2347
0.5 0.95 22.3272
0.6 0.95 21.2341
0.7 0.95 18.0626
0.8 0.95 13.1231
0.9 0.95 6.89916
1 0.95 0
0 0.96 0
0.1 0.96 6.79167
0.2 0.96 12.9185
0.3 0.96 17.7806
0.4 0.96 20.9021
0.5 0.96 21.9775
0.6 0.96 20.9015
0.7 0.96 17.7797
0.8 0.96 12.9176
0.9 0.96 6.79112
1 0.96 0
0 0.97 0
0.1 0.97 6.68529
0.2 0.97 12.7161
0.3 0.97 17.5021
0.4 0.97 20.5747
0.5 0.97 21.6333
0.6 0.97 20.5742
0.7 0.97 17.5012
0.8 0.97 12.7153
0.9 0.97 6.68477
1 0.97 0
0 0.98 0
0.1 0.98 6.58057
0.2 0.98 12.5169
0.3 0.98 17.2279
0.4 0.98 20.2525
0.5 0.98 21.2944
0.6 0.98 20.252
0.7 0.98 17.2272
0.8 0.98 12.5161
0.9 0.98 6.58009
1 0.98 0
0 0.99 0
0.1 0.99 6.4775
0.2 0.99 12.3209
0.3 0.99 16.9581
0.4 0.99 19.9353
0.5 0.99 20.9609
0.6 0.99 19.9348
0.7 0.99 16.9574
0.8 0.99 12.3201
0.9 0.99 6.47704
1 0.99 0
